id,body,name,strain_id,lab_tested,license_type,grams_per_eighth,listing_id,listing_type,vendor_id,vendor_name,vendor_slug,prices.gram,prices.two_grams,prices.eighth,prices.quarter,prices.half_ounce,prices.ounce,prices.half_gram,prices.unit,image_url,thumb_image_url,category_id,category_name,tags,slug,published,test_result_expires,test_result_expires_in,test_result_expired,latest_test_result_image_url,url,listing_name,listing_url,approved_endorsement,sort_priority,locations_found_at,listing_wmid
15122596,"USEFUL FOR: Depression, Pain, Stress, Inflammation. EFFECTS: Relaxed, Sleepy, Happy, Focused. FLAVOR: Mango, Sweet, Berry. LINEAGE: LA Confidential X18 Pure Pakistani",Shatter: (Indica) Pure Love 1g (Revolution),None,None,medical,3.5 grams,47623,Dispensary,None,None,None,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/pictures/listings/387/445/664/large/13311399_RevCanna.png,https://images.weedmaps.com/pictures/listings/387/445/664/medium_oriented/13311399_RevCanna.png,13,Wax,None,shatter-pure-love-1g-revolution,True,None,None,None,None,/dispensaries/mindful-medical-marijuana-dispensary/menu/shatter-pure-love-1g-revolution,Mindful Medical Marijuana Dispensary,/dispensaries/mindful-medical-marijuana-dispensary,False,0,['/dispensaries/mindful-medical-marijuana-dispensary'],387445664
15122533," USEFUL FOR: Pain, Stress, Insomnia, Depression. EFFECTS: Relaxed, Sleepy, Happy, Euphoric. FLAVOR: Sweet, Berry, Grape. LINEAGE: Larry OG x Granddaddy Purple.",Shatter: (Indica) Purple Punch 1g (GoldLeaf),None,None,medical,3.5 grams,47623,Dispensary,None,None,None,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/pictures/listings/387/445/664/large/13311259_gelato.png,https://images.weedmaps.com/pictures/listings/387/445/664/medium_oriented/13311259_gelato.png,13,Wax,None,shatter-purple-punch-1g-goldleaf,True,None,None,None,None,/dispensaries/mindful-medical-marijuana-dispensary/menu/shatter-purple-punch-1g-goldleaf,Mindful Medical Marijuana Dispensary,/dispensaries/mindful-medical-marijuana-dispensary,False,0,['/dispensaries/mindful-medical-marijuana-dispensary'],387445664
15127115,"USEFUL FOR: Depression, Stress, Fatigue, Pain. EFFECTS: Happy, Energetic, Focused, Uplifted. FLAVOR: Spicy/Herbal, Citrus, Sweet.",Shatter: (Sativa) Red Headed Stranger 1.5g (Revolution),None,None,medical,3.5 grams,47623,Dispensary,None,None,None,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/pictures/listings/387/445/664/large/13317272_RevCanna.png,https://images.weedmaps.com/pictures/listings/387/445/664/medium_oriented/13317272_RevCanna.png,13,Wax,None,shatter-sativa-red-headed-stranger-1-5g-revolution,True,None,None,None,None,/dispensaries/mindful-medical-marijuana-dispensary/menu/shatter-sativa-red-headed-stranger-1-5g-revolution,Mindful Medical Marijuana Dispensary,/dispensaries/mindful-medical-marijuana-dispensary,False,0,['/dispensaries/mindful-medical-marijuana-dispensary'],387445664
15122631,"USEFUL FOR: Stress, Depression, Pain, Appetite. EFFECTS: Relaxed, Happy, Euphoric, Uplifted. FLAVOR: Sweet, Pungent, Flowery LINEAGE: Sunset Sherbet x Thin Mint Girl Scout Cookies",Wax: (Hybrid) Gelato 1g (GoldLeaf),None,None,medical,3.5 grams,47623,Dispensary,None,None,None,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/pictures/listings/387/445/664/large/13311412_gelato.png,https://images.weedmaps.com/pictures/listings/387/445/664/medium_oriented/13311412_gelato.png,13,Wax,None,wax-gelato-1g-goldleaf,True,None,None,None,None,/dispensaries/mindful-medical-marijuana-dispensary/menu/wax-gelato-1g-goldleaf,Mindful Medical Marijuana Dispensary,/dispensaries/mindful-medical-marijuana-dispensary,False,0,['/dispensaries/mindful-medical-marijuana-dispensary'],387445664
15124544,"USEFUL FOR: Depression, Nausea, Pain, Appetite. EFFECTS: Energetic, Happy, Uplifted, Focused. FLAVOR: Earthy, Citrus, Flowery. LINEAGE: Amnesia Haze x East Coast Sour Diesel",Wax: (Hybrid) Sour Joker 1/2g (GTI),None,None,medical,3.5 grams,47623,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,https://images.weedmaps.com/pictures/listings/387/445/664/large/13312712_GTI.jpg,https://images.weedmaps.com/pictures/listings/387/445/664/medium_oriented/13312712_GTI.jpg,13,Wax,None,wax-hybrid-sour-joker-1-2g-gti,True,None,None,None,None,/dispensaries/mindful-medical-marijuana-dispensary/menu/wax-hybrid-sour-joker-1-2g-gti,Mindful Medical Marijuana Dispensary,/dispensaries/mindful-medical-marijuana-dispensary,False,0,['/dispensaries/mindful-medical-marijuana-dispensary'],387445664
15122541,"USEFUL FOR: Stress, Pain, Insomnia, Depression. EFFECTS: Relaxed, Sleepy, Happy, Euphoric. FLAVOR: Berry, Grape, Sweet. LINEAGE: Purple Urkle x Big Bud.",Wax: (Indica) Grand Doggy Purps 1g (GoldLeaf),None,None,medical,3.5 grams,47623,Dispensary,None,None,None,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/pictures/listings/387/445/664/large/13311272_gelato.png,https://images.weedmaps.com/pictures/listings/387/445/664/medium_oriented/13311272_gelato.png,13,Wax,None,wax-grand-doggy-purps-1g-goldleaf,True,None,None,None,None,/dispensaries/mindful-medical-marijuana-dispensary/menu/wax-grand-doggy-purps-1g-goldleaf,Mindful Medical Marijuana Dispensary,/dispensaries/mindful-medical-marijuana-dispensary,False,0,['/dispensaries/mindful-medical-marijuana-dispensary'],387445664
26316100,,Blueberry Boost,274,None,medical,3.5 grams,56101,Dispensary,None,None,None,19.66,0.0,49.14,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/pictures/listings/468/103/106/large/55568475_603d19bf-a3ef-401e-8c78-00bba99afaa3.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55568475_603d19bf-a3ef-401e-8c78-00bba99afaa3.jpg,3,Hybrid,None,blueberry-boost,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/blueberry-boost,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
24998022,,Harle-Tsu,104,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,58.97,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/pictures/listings/468/103/106/large/47723095_05ccb821-1a87-4046-90cb-2eaeb7d716cf.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/47723095_05ccb821-1a87-4046-90cb-2eaeb7d716cf.jpg,3,Hybrid,None,harle-tsu,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/harle-tsu,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
26484679,,Natures Grace | White Chocolate Strawberry,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66,https://images.weedmaps.com/pictures/listings/468/103/106/large/56694204_e81ba03e-a4ad-407c-afda-4a4b309a4949.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/56694204_e81ba03e-a4ad-407c-afda-4a4b309a4949.jpg,4,Edible,None,natures-grace-white-chocolate-strawberry,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/natures-grace-white-chocolate-strawberry,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896213,,Verano | Sours Strawberry Peach 2:1,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.45,https://images.weedmaps.com/pictures/listings/468/103/106/large/55933023_1c709a1d-8326-433f-a47d-c194baf01835.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55933023_1c709a1d-8326-433f-a47d-c194baf01835.jpg,4,Edible,None,goldleaf-sours-strawberry-peach-2-1,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-sours-strawberry-peach-2-1,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896212,,Verano | Sours Mandarin 1:1,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.45,https://images.weedmaps.com/pictures/listings/468/103/106/large/55933001_27f974e6-20da-4215-809d-5e70d9ba7326.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55933001_27f974e6-20da-4215-809d-5e70d9ba7326.jpg,4,Edible,None,goldleaf-sours-mandarin-1-1,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-sours-mandarin-1-1,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
24669890,,Verano | Gummy Strawberry,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55912999_9df303be-2df1-4319-ba80-e62e352d48ca.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55912999_9df303be-2df1-4319-ba80-e62e352d48ca.jpg,4,Edible,None,goldleaf-gummy-strawberry,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-gummy-strawberry,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896210,,Verano | Milk Chocolate Indica,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55912972_219142be-8b43-455f-bdf6-88961a709ae9.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55912972_219142be-8b43-455f-bdf6-88961a709ae9.jpg,4,Edible,None,goldleaf-milk-chocolate-indica,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-milk-chocolate-indica,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896206,,Verano | Gummy Orange 1:1,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55912990_442ebb16-4b39-4978-bd6a-f5cded11e9f2.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55912990_442ebb16-4b39-4978-bd6a-f5cded11e9f2.jpg,4,Edible,None,goldleaf-gummy-orange-1-1,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-gummy-orange-1-1,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896209,,Verano | Milk Chocolate 1:1,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55912966_8b3ac2cd-8c9d-4ceb-8b84-af090d6165ef.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55912966_8b3ac2cd-8c9d-4ceb-8b84-af090d6165ef.jpg,4,Edible,None,goldleaf-milk-chocolate-1-1,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-milk-chocolate-1-1,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896211,,Verano | Milk Chocolate Sativa,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55912979_239b6d03-557c-46b0-883f-c1500cf5706c.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55912979_239b6d03-557c-46b0-883f-c1500cf5706c.jpg,4,Edible,None,goldleaf-milk-chocolate-sativa,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-milk-chocolate-sativa,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896208,,Verano | Milk Chocolate CBD,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.45,https://images.weedmaps.com/pictures/listings/468/103/106/large/55912954_b5449862-87da-4470-b552-2aaa75cf10c1.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55912954_b5449862-87da-4470-b552-2aaa75cf10c1.jpg,4,Edible,None,goldleaf-milk-chocolate-cbd,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-milk-chocolate-cbd,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896214,,Verano | Sours Watermelon,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55912950_622b1bcf-3475-4d68-a2dd-67f1946fadce.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55912950_622b1bcf-3475-4d68-a2dd-67f1946fadce.jpg,4,Edible,None,goldleaf-sours-watermelon,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-sours-watermelon,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
25547161,,Verano | Gummy Green Apple 2:1,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.45,https://images.weedmaps.com/pictures/listings/468/103/106/large/55886171_c29c90b8-5e71-45d7-ba04-4cea6a7a2075.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55886171_c29c90b8-5e71-45d7-ba04-4cea6a7a2075.jpg,4,Edible,None,goldleaf-gummy-green-apple-2-1,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-gummy-green-apple-2-1,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896203,,Verano | Gummy Grape,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55886177_368a9dd5-fa22-4677-b38c-17e15c062cd6.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55886177_368a9dd5-fa22-4677-b38c-17e15c062cd6.jpg,4,Edible,None,goldleaf-gummy-grape,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-gummy-grape,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
24669888,,Verano | Gummy Blueberry,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55886157_2afabf1c-1ff4-41e7-967e-3921165bb34e.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55886157_2afabf1c-1ff4-41e7-967e-3921165bb34e.jpg,4,Edible,None,goldleaf-gummy-blueberry,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-gummy-blueberry,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896200,,Verano | Dark Chocolate Sativa,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55874397_f3e3ba25-b5dd-4fd2-95b3-b4e97c832535.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55874397_f3e3ba25-b5dd-4fd2-95b3-b4e97c832535.jpg,4,Edible,None,goldleaf-dark-chocolate-sativa,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-dark-chocolate-sativa,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22894586,,Verano | Dark Chocolate Indica,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55874392_16c0e5f6-5170-4202-bea8-2ff762fe9ad4.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55874392_16c0e5f6-5170-4202-bea8-2ff762fe9ad4.jpg,4,Edible,None,goldleaf-dark-chocolate-indica,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-dark-chocolate-indica,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896199,,Verano | Dark Chocolate 1:1,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55874386_dddc7331-e919-4253-8741-5d7494ecfe5c.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55874386_dddc7331-e919-4253-8741-5d7494ecfe5c.jpg,4,Edible,None,goldleaf-dark-chocolate-1-1,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-dark-chocolate-1-1,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896198,,Verano | Dark Chocolate CBD,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.45,https://images.weedmaps.com/pictures/listings/468/103/106/large/55874383_2462d459-3f26-4391-b196-8b4bb49c4de5.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55874383_2462d459-3f26-4391-b196-8b4bb49c4de5.jpg,4,Edible,None,goldleaf-dark-chocolate-cbd,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-dark-chocolate-cbd,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
23152759,,Verano | Menta Mints Wintermint,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55874380_864fde67-0f71-4b17-a561-0bcf96be13f9.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55874380_864fde67-0f71-4b17-a561-0bcf96be13f9.jpg,4,Edible,None,goldleaf-menta-mints-wintermint,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-menta-mints-wintermint,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
23152758,,Verano | Menta Mints Wildberry,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55874374_a861909a-985c-424b-83df-8bf4e2973edd.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55874374_a861909a-985c-424b-83df-8bf4e2973edd.jpg,4,Edible,None,goldleaf-menta-mints-wildberry,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-menta-mints-wildberry,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
25170432,,Verano | Granola THC,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.74,https://images.weedmaps.com/pictures/listings/468/103/106/large/55867816_13ba00ba-a0bb-4578-b0db-8091ad395403.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55867816_13ba00ba-a0bb-4578-b0db-8091ad395403.jpg,4,Edible,None,goldleaf-granola-thc,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-granola-thc,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
23931434,,Verano | Tablets 1:1,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55867682_b61e2896-e1c3-4c99-a251-f54578f54b28.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55867682_b61e2896-e1c3-4c99-a251-f54578f54b28.jpg,4,Edible,None,goldleaf-tablets-1-1,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-tablets-1-1,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896275,,Verano | Tablets THC,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55867678_1e8cad66-779c-46e3-b21a-26cd2cfcff0b.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55867678_1e8cad66-779c-46e3-b21a-26cd2cfcff0b.jpg,4,Edible,None,goldleaf-tablets-thc,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-tablets-thc,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896274,,Verano | Tablets 14:1,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55867665_686f59e8-4442-4a4c-ba2b-d23dd2e8e0fd.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55867665_686f59e8-4442-4a4c-ba2b-d23dd2e8e0fd.jpg,4,Edible,None,goldleaf-tablets-14-1,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-tablets-14-1,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896278,,Verano | Tablets 2:1,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/55867658_8d942b20-c1d6-4a38-872d-7e35b6007c4b.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/55867658_8d942b20-c1d6-4a38-872d-7e35b6007c4b.jpg,4,Edible,None,goldleaf-tablets-2-1,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/goldleaf-tablets-2-1,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
24762027,,GTI | Betty's Eddies Bedtime,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/45826367_2559c8f5-6bc8-4b8f-bd6c-44d0d6d0f90b.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/45826367_2559c8f5-6bc8-4b8f-bd6c-44d0d6d0f90b.jpg,4,Edible,None,gti-betty-s-eddies-bedtime,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/gti-betty-s-eddies-bedtime,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896272,,PTS | Capsules CBD,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/43834317_606f33d6-d2ce-4d32-98e9-9788798851ad.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/43834317_606f33d6-d2ce-4d32-98e9-9788798851ad.jpg,4,Edible,None,pts-capsules-cbd,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/pts-capsules-cbd,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896178,,GTI | Incredibles Windy City,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/43816068_976672cd-22ea-4733-9f2c-d4887448c1a5.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/43816068_976672cd-22ea-4733-9f2c-d4887448c1a5.jpg,4,Edible,None,gti-incredibles-windy-city,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/gti-incredibles-windy-city,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
22896176,,GTI | Incredibles Red Licorice,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/43816066_f9a44359-abd2-43a7-8058-11607bbb043c.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/43816066_f9a44359-abd2-43a7-8058-11607bbb043c.jpg,4,Edible,None,gti-incredibles-red-licorice,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/gti-incredibles-red-licorice,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
26218329,,GTI | Incredibles Gummy Peach,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/54755587_c48a5dda-b2ff-4796-9d8e-4600086d0f9f.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/54755587_c48a5dda-b2ff-4796-9d8e-4600086d0f9f.jpg,4,Edible,None,gti-incredibles-gummy-peach,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/gti-incredibles-gummy-peach,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
26021234,,Cresco | Dark Chocolate Almond Toffee,None,None,medical,3.5 grams,56101,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,https://images.weedmaps.com/pictures/listings/468/103/106/large/53575734_27d0ae64-891e-4f51-ba9f-5954428609c9.jpg,https://images.weedmaps.com/pictures/listings/468/103/106/medium_oriented/53575734_27d0ae64-891e-4f51-ba9f-5954428609c9.jpg,4,Edible,None,cresco-dark-chocolate-almond-toffee,True,None,None,None,None,/dispensaries/zen-leaf-il-st-charles/menu/cresco-dark-chocolate-almond-toffee,Zen Leaf St. Charles,/dispensaries/zen-leaf-il-st-charles,False,0,['/dispensaries/zen-leaf-il-st-charles'],468103106
